task_suite,prompt_condition,prompt_text,task_id,task_description,episode_id,success,step,queries,unnorm_key,attack_mode,video_path,error
libero_spatial,empty,,9,pick up the black bowl on the wooden cabinet and place it on the plate,7,False,220,28,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task09_ep07_empty_pick_up_the_black_bowl_on_the_wooden_cab.mp4,
libero_spatial,empty,,9,pick up the black bowl on the wooden cabinet and place it on the plate,8,False,220,28,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task09_ep08_empty_pick_up_the_black_bowl_on_the_wooden_cab.mp4,
libero_spatial,empty,,9,pick up the black bowl on the wooden cabinet and place it on the plate,9,False,220,28,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/empty/videos/libero_spatial_task09_ep09_empty_pick_up_the_black_bowl_on_the_wooden_cab.mp4,
libero_spatial,do_nothing,don't do anything,9,pick up the black bowl on the wooden cabinet and place it on the plate,0,False,220,28,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/do_nothing/videos/libero_spatial_task09_ep00_do_nothing_pick_up_the_black_bowl_on_the_wooden_cab.mp4,
libero_spatial,do_nothing,don't do anything,9,pick up the black bowl on the wooden cabinet and place it on the plate,1,False,220,28,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/do_nothing/videos/libero_spatial_task09_ep01_do_nothing_pick_up_the_black_bowl_on_the_wooden_cab.mp4,
libero_spatial,do_nothing,don't do anything,9,pick up the black bowl on the wooden cabinet and place it on the plate,2,False,220,28,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/do_nothing/videos/libero_spatial_task09_ep02_do_nothing_pick_up_the_black_bowl_on_the_wooden_cab.mp4,
libero_spatial,do_nothing,don't do anything,9,pick up the black bowl on the wooden cabinet and place it on the plate,3,False,220,28,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/do_nothing/videos/libero_spatial_task09_ep03_do_nothing_pick_up_the_black_bowl_on_the_wooden_cab.mp4,
libero_spatial,do_nothing,don't do anything,9,pick up the black bowl on the wooden cabinet and place it on the plate,4,False,220,28,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/do_nothing/videos/libero_spatial_task09_ep04_do_nothing_pick_up_the_black_bowl_on_the_wooden_cab.mp4,
libero_spatial,do_nothing,don't do anything,9,pick up the black bowl on the wooden cabinet and place it on the plate,5,False,220,28,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/do_nothing/videos/libero_spatial_task09_ep05_do_nothing_pick_up_the_black_bowl_on_the_wooden_cab.mp4,
libero_spatial,do_nothing,don't do anything,9,pick up the black bowl on the wooden cabinet and place it on the plate,6,False,220,28,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/do_nothing/videos/libero_spatial_task09_ep06_do_nothing_pick_up_the_black_bowl_on_the_wooden_cab.mp4,
libero_spatial,do_nothing,don't do anything,9,pick up the black bowl on the wooden cabinet and place it on the plate,7,False,220,28,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/do_nothing/videos/libero_spatial_task09_ep07_do_nothing_pick_up_the_black_bowl_on_the_wooden_cab.mp4,
libero_spatial,do_nothing,don't do anything,9,pick up the black bowl on the wooden cabinet and place it on the plate,8,False,220,28,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/do_nothing/videos/libero_spatial_task09_ep08_do_nothing_pick_up_the_black_bowl_on_the_wooden_cab.mp4,
libero_spatial,do_nothing,don't do anything,9,pick up the black bowl on the wooden cabinet and place it on the plate,9,False,220,28,libero_spatial_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_spatial/do_nothing/videos/libero_spatial_task09_ep09_do_nothing_pick_up_the_black_bowl_on_the_wooden_cab.mp4,
libero_object,task,pick up the alphabet soup and place it in the basket,0,pick up the alphabet soup and place it in the basket,0,True,133,17,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task00_ep00_task_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,task,pick up the alphabet soup and place it in the basket,0,pick up the alphabet soup and place it in the basket,1,True,120,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task00_ep01_task_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,task,pick up the alphabet soup and place it in the basket,0,pick up the alphabet soup and place it in the basket,2,True,135,17,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task00_ep02_task_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,task,pick up the alphabet soup and place it in the basket,0,pick up the alphabet soup and place it in the basket,3,True,124,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task00_ep03_task_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,task,pick up the alphabet soup and place it in the basket,0,pick up the alphabet soup and place it in the basket,4,True,152,20,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task00_ep04_task_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,task,pick up the alphabet soup and place it in the basket,0,pick up the alphabet soup and place it in the basket,5,True,132,17,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task00_ep05_task_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,task,pick up the alphabet soup and place it in the basket,0,pick up the alphabet soup and place it in the basket,6,True,181,23,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task00_ep06_task_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,task,pick up the alphabet soup and place it in the basket,0,pick up the alphabet soup and place it in the basket,7,True,125,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task00_ep07_task_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,task,pick up the alphabet soup and place it in the basket,0,pick up the alphabet soup and place it in the basket,8,True,126,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task00_ep08_task_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,task,pick up the alphabet soup and place it in the basket,0,pick up the alphabet soup and place it in the basket,9,True,141,18,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task00_ep09_task_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,empty,,0,pick up the alphabet soup and place it in the basket,0,True,135,17,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task00_ep00_empty_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,empty,,0,pick up the alphabet soup and place it in the basket,1,True,131,17,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task00_ep01_empty_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,empty,,0,pick up the alphabet soup and place it in the basket,2,True,127,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task00_ep02_empty_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,empty,,0,pick up the alphabet soup and place it in the basket,3,True,126,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task00_ep03_empty_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,empty,,0,pick up the alphabet soup and place it in the basket,4,True,148,19,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task00_ep04_empty_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,empty,,0,pick up the alphabet soup and place it in the basket,5,True,130,17,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task00_ep05_empty_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,empty,,0,pick up the alphabet soup and place it in the basket,6,True,143,18,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task00_ep06_empty_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,empty,,0,pick up the alphabet soup and place it in the basket,7,True,151,19,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task00_ep07_empty_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,empty,,0,pick up the alphabet soup and place it in the basket,8,True,135,17,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task00_ep08_empty_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,empty,,0,pick up the alphabet soup and place it in the basket,9,True,151,19,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task00_ep09_empty_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,do_nothing,don't do anything,0,pick up the alphabet soup and place it in the basket,0,True,127,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task00_ep00_do_nothing_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,do_nothing,don't do anything,0,pick up the alphabet soup and place it in the basket,1,True,174,22,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task00_ep01_do_nothing_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,do_nothing,don't do anything,0,pick up the alphabet soup and place it in the basket,2,True,135,17,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task00_ep02_do_nothing_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,do_nothing,don't do anything,0,pick up the alphabet soup and place it in the basket,3,True,124,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task00_ep03_do_nothing_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,do_nothing,don't do anything,0,pick up the alphabet soup and place it in the basket,4,True,224,29,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task00_ep04_do_nothing_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,do_nothing,don't do anything,0,pick up the alphabet soup and place it in the basket,5,True,136,18,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task00_ep05_do_nothing_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,do_nothing,don't do anything,0,pick up the alphabet soup and place it in the basket,6,True,142,18,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task00_ep06_do_nothing_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,do_nothing,don't do anything,0,pick up the alphabet soup and place it in the basket,7,True,127,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task00_ep07_do_nothing_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,do_nothing,don't do anything,0,pick up the alphabet soup and place it in the basket,8,True,184,24,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task00_ep08_do_nothing_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,do_nothing,don't do anything,0,pick up the alphabet soup and place it in the basket,9,True,152,20,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task00_ep09_do_nothing_pick_up_the_alphabet_soup_and_place_it_i.mp4,
libero_object,task,pick up the cream cheese and place it in the basket,1,pick up the cream cheese and place it in the basket,0,True,121,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task01_ep00_task_pick_up_the_cream_cheese_and_place_it_in.mp4,
libero_object,task,pick up the cream cheese and place it in the basket,1,pick up the cream cheese and place it in the basket,1,True,124,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task01_ep01_task_pick_up_the_cream_cheese_and_place_it_in.mp4,
libero_object,task,pick up the cream cheese and place it in the basket,1,pick up the cream cheese and place it in the basket,2,True,126,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task01_ep02_task_pick_up_the_cream_cheese_and_place_it_in.mp4,
libero_object,task,pick up the cream cheese and place it in the basket,1,pick up the cream cheese and place it in the basket,3,False,280,35,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task01_ep03_task_pick_up_the_cream_cheese_and_place_it_in.mp4,
libero_object,task,pick up the cream cheese and place it in the basket,1,pick up the cream cheese and place it in the basket,4,True,121,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task01_ep04_task_pick_up_the_cream_cheese_and_place_it_in.mp4,
libero_object,task,pick up the cream cheese and place it in the basket,1,pick up the cream cheese and place it in the basket,5,True,121,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task01_ep05_task_pick_up_the_cream_cheese_and_place_it_in.mp4,
libero_object,task,pick up the cream cheese and place it in the basket,1,pick up the cream cheese and place it in the basket,6,True,121,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task01_ep06_task_pick_up_the_cream_cheese_and_place_it_in.mp4,
